period,respondent,respondent-name,fueltype,type-name,value,value-units
2019-12-31T02,ISNE,ISO New England,WND,Wind,575,megawatthours
2019-12-31T02,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,20367,megawatthours
2019-12-31T02,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,20566,megawatthours
2019-12-31T02,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13337,megawatthours
2019-12-31T02,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,453,megawatthours
2019-12-31T02,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2019-12-31T02,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1970,megawatthours
2019-12-31T02,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,16465,megawatthours
2019-12-31T01,ISNE,ISO New England,COL,Coal,0,megawatthours
2019-12-31T01,ISNE,ISO New England,NG,Natural Gas,7155,megawatthours
2019-12-31T01,ISNE,ISO New England,NUC,Nuclear,3319,megawatthours
2019-12-31T01,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2019-12-31T01,ISNE,ISO New England,OTH,Other,722,megawatthours
2019-12-31T01,ISNE,ISO New England,SUN,Solar,0,megawatthours
2019-12-31T01,ISNE,ISO New England,WAT,Hydro,1007,megawatthours
2019-12-31T01,ISNE,ISO New England,WND,Wind,594,megawatthours
2019-12-31T01,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,20524,megawatthours
2019-12-31T01,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,20653,megawatthours
2019-12-31T01,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13331,megawatthours
2019-12-31T01,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,452,megawatthours
2019-12-31T01,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,1,megawatthours
2019-12-31T01,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,2474,megawatthours
2019-12-31T01,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,16588,megawatthours
2019-12-31T00,ISNE,ISO New England,COL,Coal,1,megawatthours
2019-12-31T00,ISNE,ISO New England,NG,Natural Gas,7430,megawatthours
2019-12-31T00,ISNE,ISO New England,NUC,Nuclear,3311,megawatthours
2019-12-31T00,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2019-12-31T00,ISNE,ISO New England,OTH,Other,741,megawatthours
2019-12-31T00,ISNE,ISO New England,SUN,Solar,0,megawatthours
2019-12-31T00,ISNE,ISO New England,WAT,Hydro,1502,megawatthours
2019-12-31T00,ISNE,ISO New England,WND,Wind,635,megawatthours
2019-12-31T00,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,20076,megawatthours
2019-12-31T00,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,20684,megawatthours
2019-12-31T00,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13332,megawatthours
2019-12-31T00,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,451,megawatthours
2019-12-31T00,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,1,megawatthours
2019-12-31T00,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,2384,megawatthours
2019-12-31T00,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,16598,megawatthours
2019-12-30T23,ISNE,ISO New England,COL,Coal,0,megawatthours
2019-12-30T23,ISNE,ISO New England,NG,Natural Gas,7565,megawatthours
2019-12-30T23,ISNE,ISO New England,NUC,Nuclear,3337,megawatthours
2019-12-30T23,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2019-12-30T23,ISNE,ISO New England,OTH,Other,748,megawatthours
2019-12-30T23,ISNE,ISO New England,SUN,Solar,0,megawatthours
2019-12-30T23,ISNE,ISO New England,WAT,Hydro,1728,megawatthours
2019-12-30T23,ISNE,ISO New England,WND,Wind,598,megawatthours
2019-12-30T23,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,19045,megawatthours
2019-12-30T23,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,20366,megawatthours
2019-12-30T23,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13328,megawatthours
2019-12-30T23,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,456,megawatthours
2019-12-30T23,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,19,megawatthours
2019-12-30T23,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1859,megawatthours
2019-12-30T23,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,16038,megawatthours
2019-12-30T22,ISNE,ISO New England,COL,Coal,1,megawatthours
2019-12-30T22,ISNE,ISO New England,NG,Natural Gas,7300,megawatthours
2019-12-30T22,ISNE,ISO New England,NUC,Nuclear,3351,megawatthours
2019-12-30T22,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2019-12-30T22,ISNE,ISO New England,OTH,Other,752,megawatthours
2019-12-30T22,ISNE,ISO New England,SUN,Solar,0,megawatthours
2019-12-30T22,ISNE,ISO New England,WAT,Hydro,1492,megawatthours
2019-12-30T22,ISNE,ISO New England,WND,Wind,571,megawatthours
2019-12-30T22,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,18763,megawatthours
2019-12-30T22,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,19695,megawatthours
2019-12-30T22,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13330,megawatthours
2019-12-30T22,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,464,megawatthours
2019-12-30T22,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,72,megawatthours
2019-12-30T22,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1022,megawatthours
2019-12-30T22,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,15775,megawatthours
2019-12-30T21,ISNE,ISO New England,COL,Coal,1,megawatthours
2019-12-30T21,ISNE,ISO New England,NG,Natural Gas,6926,megawatthours
2019-12-30T21,ISNE,ISO New England,NUC,Nuclear,3329,megawatthours
2019-12-30T21,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2019-12-30T21,ISNE,ISO New England,OTH,Other,742,megawatthours
2019-12-30T21,ISNE,ISO New England,SUN,Solar,2,megawatthours
2019-12-30T21,ISNE,ISO New England,WAT,Hydro,1178,megawatthours
2019-12-30T21,ISNE,ISO New England,WND,Wind,519,megawatthours
2019-12-30T21,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,18980,megawatthours
2019-12-30T21,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,19721,megawatthours
2019-12-30T21,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13320,megawatthours
2019-12-30T21,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,465,megawatthours
2019-12-30T21,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,116,megawatthours
2019-12-30T21,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1021,megawatthours
2019-12-30T21,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,15587,megawatthours
2019-12-30T20,ISNE,ISO New England,COL,Coal,1,megawatthours
2019-12-30T20,ISNE,ISO New England,NG,Natural Gas,7041,megawatthours
2019-12-30T20,ISNE,ISO New England,NUC,Nuclear,3327,megawatthours
2019-12-30T20,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2019-12-30T20,ISNE,ISO New England,OTH,Other,752,megawatthours
2019-12-30T20,ISNE,ISO New England,SUN,Solar,4,megawatthours
2019-12-30T20,ISNE,ISO New England,WAT,Hydro,1265,megawatthours
2019-12-30T20,ISNE,ISO New England,WND,Wind,415,megawatthours
2019-12-30T20,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,18853,megawatthours
2019-12-30T20,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,19677,megawatthours
2019-12-30T20,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13318,megawatthours
2019-12-30T20,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,463,megawatthours
2019-12-30T20,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,129,megawatthours
2019-12-30T20,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,963,megawatthours
2019-12-30T20,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,15838,megawatthours
2019-12-30T19,ISNE,ISO New England,COL,Coal,1,megawatthours
2019-12-30T19,ISNE,ISO New England,NG,Natural Gas,7039,megawatthours
2019-12-30T19,ISNE,ISO New England,NUC,Nuclear,3326,megawatthours
2019-12-30T19,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2019-12-30T19,ISNE,ISO New England,OTH,Other,755,megawatthours
2019-12-30T19,ISNE,ISO New England,SUN,Solar,6,megawatthours
2019-12-30T19,ISNE,ISO New England,WAT,Hydro,1342,megawatthours
2019-12-30T19,ISNE,ISO New England,WND,Wind,373,megawatthours
2019-12-30T19,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,19195,megawatthours
2019-12-30T19,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,19953,megawatthours
2019-12-30T19,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13326,megawatthours
2019-12-30T19,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,467,megawatthours
2019-12-30T19,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,127,megawatthours
2019-12-30T19,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,987,megawatthours
2019-12-30T19,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,15627,megawatthours
2019-12-30T18,ISNE,ISO New England,COL,Coal,0,megawatthours
2019-12-30T18,ISNE,ISO New England,NG,Natural Gas,6948,megawatthours
2019-12-30T18,ISNE,ISO New England,NUC,Nuclear,3339,megawatthours
2019-12-30T18,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2019-12-30T18,ISNE,ISO New England,OTH,Other,759,megawatthours
2019-12-30T18,ISNE,ISO New England,SUN,Solar,7,megawatthours
2019-12-30T18,ISNE,ISO New England,WAT,Hydro,1319,megawatthours
2019-12-30T18,ISNE,ISO New England,WND,Wind,377,megawatthours
2019-12-30T18,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,19106,megawatthours
2019-12-30T18,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,20221,megawatthours
2019-12-30T18,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13331,megawatthours
2019-12-30T18,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,466,megawatthours
2019-12-30T18,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,126,megawatthours
2019-12-30T18,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1083,megawatthours
2019-12-30T18,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,15677,megawatthours
2019-12-30T17,ISNE,ISO New England,COL,Coal,1,megawatthours
2019-12-30T17,ISNE,ISO New England,NG,Natural Gas,6810,megawatthours
2019-12-30T17,ISNE,ISO New England,NUC,Nuclear,3334,megawatthours
2019-12-30T17,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2019-12-30T17,ISNE,ISO New England,OTH,Other,752,megawatthours
2019-12-30T17,ISNE,ISO New England,SUN,Solar,6,megawatthours
2019-12-30T17,ISNE,ISO New England,WAT,Hydro,1233,megawatthours
2019-12-30T17,ISNE,ISO New England,WND,Wind,415,megawatthours
2019-12-30T17,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,19399,megawatthours
2019-12-30T17,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,20444,megawatthours
2019-12-30T17,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13336,megawatthours
2019-12-30T17,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,475,megawatthours
2019-12-30T17,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,118,megawatthours
2019-12-30T17,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1388,megawatthours
2019-12-30T17,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,14795,megawatthours
2019-12-30T16,ISNE,ISO New England,COL,Coal,0,megawatthours
2019-12-30T16,ISNE,ISO New England,NG,Natural Gas,6679,megawatthours
2019-12-30T16,ISNE,ISO New England,NUC,Nuclear,3334,megawatthours
2019-12-30T16,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2019-12-30T16,ISNE,ISO New England,OTH,Other,744,megawatthours
2019-12-30T16,ISNE,ISO New England,SUN,Solar,5,megawatthours
2019-12-30T16,ISNE,ISO New England,WAT,Hydro,949,megawatthours
2019-12-30T16,ISNE,ISO New England,WND,Wind,470,megawatthours
2019-12-30T16,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,19298,megawatthours
2019-12-30T16,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,20209,megawatthours
2019-12-30T16,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13335,megawatthours
2019-12-30T16,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,470,megawatthours
2019-12-30T16,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,82,megawatthours
2019-12-30T16,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1552,megawatthours
2019-12-30T16,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,14061,megawatthours
2019-12-30T15,ISNE,ISO New England,COL,Coal,0,megawatthours
2019-12-30T15,ISNE,ISO New England,NG,Natural Gas,6234,megawatthours
2019-12-30T15,ISNE,ISO New England,NUC,Nuclear,3344,megawatthours
2019-12-30T15,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2019-12-30T15,ISNE,ISO New England,OTH,Other,729,megawatthours
2019-12-30T15,ISNE,ISO New England,SUN,Solar,6,megawatthours
2019-12-30T15,ISNE,ISO New England,WAT,Hydro,878,megawatthours
2019-12-30T15,ISNE,ISO New England,WND,Wind,532,megawatthours
2019-12-30T15,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,19465,megawatthours
2019-12-30T15,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,20317,megawatthours
2019-12-30T15,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13335,megawatthours
2019-12-30T15,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,463,megawatthours
2019-12-30T15,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,48,megawatthours
2019-12-30T15,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1367,megawatthours
2019-12-30T15,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,13295,megawatthours
2019-12-30T14,ISNE,ISO New England,COL,Coal,0,megawatthours
2019-12-30T14,ISNE,ISO New England,NG,Natural Gas,5772,megawatthours
2019-12-30T14,ISNE,ISO New England,NUC,Nuclear,3337,megawatthours
2019-12-30T14,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2019-12-30T14,ISNE,ISO New England,OTH,Other,727,megawatthours
2019-12-30T14,ISNE,ISO New England,SUN,Solar,3,megawatthours
2019-12-30T14,ISNE,ISO New England,WAT,Hydro,816,megawatthours
2019-12-30T14,ISNE,ISO New England,WND,Wind,543,megawatthours
2019-12-30T14,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,18877,megawatthours
2019-12-30T14,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,20078,megawatthours
2019-12-30T14,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13329,megawatthours
2019-12-30T14,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,465,megawatthours
2019-12-30T14,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,6,megawatthours
2019-12-30T14,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1158,megawatthours
2019-12-30T14,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,12872,megawatthours
2019-12-30T13,ISNE,ISO New England,COL,Coal,1,megawatthours
2019-12-30T13,ISNE,ISO New England,NG,Natural Gas,5250,megawatthours
2019-12-30T13,ISNE,ISO New England,NUC,Nuclear,3345,megawatthours
2019-12-30T13,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2019-12-30T13,ISNE,ISO New England,OTH,Other,731,megawatthours
2019-12-30T13,ISNE,ISO New England,SUN,Solar,0,megawatthours
2019-12-30T13,ISNE,ISO New England,WAT,Hydro,893,megawatthours
2019-12-30T13,ISNE,ISO New England,WND,Wind,521,megawatthours
2019-12-30T13,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,17518,megawatthours
2019-12-30T13,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,19212,megawatthours
2019-12-30T13,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13334,megawatthours
2019-12-30T13,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,462,megawatthours
2019-12-30T13,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2019-12-30T13,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1184,megawatthours
2019-12-30T13,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,12415,megawatthours
2019-12-30T12,ISNE,ISO New England,COL,Coal,1,megawatthours
2019-12-30T12,ISNE,ISO New England,NG,Natural Gas,4374,megawatthours
2019-12-30T12,ISNE,ISO New England,NUC,Nuclear,3359,megawatthours
2019-12-30T12,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2019-12-30T12,ISNE,ISO New England,OTH,Other,742,megawatthours
2019-12-30T12,ISNE,ISO New England,SUN,Solar,0,megawatthours
2019-12-30T12,ISNE,ISO New England,WAT,Hydro,870,megawatthours
2019-12-30T12,ISNE,ISO New England,WND,Wind,453,megawatthours
2019-12-30T12,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,14741,megawatthours
2019-12-30T12,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,17089,megawatthours
2019-12-30T12,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13338,megawatthours
2019-12-30T12,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,461,megawatthours
2019-12-30T12,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2019-12-30T12,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1151,megawatthours
2019-12-30T12,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,11961,megawatthours
2019-12-30T11,ISNE,ISO New England,COL,Coal,1,megawatthours
2019-12-30T11,ISNE,ISO New England,NG,Natural Gas,3683,megawatthours
2019-12-30T11,ISNE,ISO New England,NUC,Nuclear,3335,megawatthours
2019-12-30T11,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2019-12-30T11,ISNE,ISO New England,OTH,Other,735,megawatthours
2019-12-30T11,ISNE,ISO New England,SUN,Solar,0,megawatthours
2019-12-30T11,ISNE,ISO New England,WAT,Hydro,654,megawatthours
2019-12-30T11,ISNE,ISO New England,WND,Wind,344,megawatthours
2019-12-30T11,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,13719,megawatthours
2019-12-30T11,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,15074,megawatthours
2019-12-30T11,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13345,megawatthours
2019-12-30T11,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,458,megawatthours
2019-12-30T11,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2019-12-30T11,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1099,megawatthours
2019-12-30T11,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,11609,megawatthours
2019-12-30T10,ISNE,ISO New England,COL,Coal,0,megawatthours
2019-12-30T10,ISNE,ISO New England,NG,Natural Gas,3136,megawatthours
2019-12-30T10,ISNE,ISO New England,NUC,Nuclear,3315,megawatthours
2019-12-30T10,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2019-12-30T10,ISNE,ISO New England,OTH,Other,716,megawatthours
2019-12-30T10,ISNE,ISO New England,SUN,Solar,0,megawatthours
2019-12-30T10,ISNE,ISO New England,WAT,Hydro,596,megawatthours
2019-12-30T10,ISNE,ISO New England,WND,Wind,312,megawatthours
2019-12-30T10,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,13461,megawatthours
2019-12-30T10,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,14373,megawatthours
2019-12-30T10,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13347,megawatthours
