period,subba,subba-name,parent,parent-name,timezone,value,value-units
2019-12-06,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,264023,megawatthours
2019-12-05,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,68346,megawatthours
2019-12-05,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,68292,megawatthours
2019-12-05,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,68235,megawatthours
2019-12-05,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,68346,megawatthours
2019-12-05,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,68396,megawatthours
2019-12-05,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,264465,megawatthours
2019-12-05,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,264740,megawatthours
2019-12-05,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,264968,megawatthours
2019-12-05,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,264465,megawatthours
2019-12-05,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,264119,megawatthours
2019-12-04,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,70057,megawatthours
2019-12-04,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,70153,megawatthours
2019-12-04,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,70244,megawatthours
2019-12-04,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,70057,megawatthours
2019-12-04,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,69962,megawatthours
2019-12-04,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,268842,megawatthours
2019-12-04,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,268965,megawatthours
2019-12-04,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,269090,megawatthours
2019-12-04,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,268842,megawatthours
2019-12-04,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,268726,megawatthours
2019-12-03,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,71727,megawatthours
2019-12-03,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,71752,megawatthours
2019-12-03,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,71786,megawatthours
2019-12-03,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,71727,megawatthours
2019-12-03,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,71703,megawatthours
2019-12-03,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,272646,megawatthours
2019-12-03,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,272733,megawatthours
2019-12-03,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,272781,megawatthours
2019-12-03,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,272646,megawatthours
2019-12-03,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,272617,megawatthours
2019-12-02,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,71127,megawatthours
2019-12-02,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,71013,megawatthours
2019-12-02,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,70896,megawatthours
2019-12-02,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,71127,megawatthours
2019-12-02,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,71235,megawatthours
2019-12-02,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,271180,megawatthours
2019-12-02,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,270525,megawatthours
2019-12-02,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,269799,megawatthours
2019-12-02,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,271180,megawatthours
2019-12-02,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,271728,megawatthours
2019-12-01,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,66238,megawatthours
2019-12-01,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,66327,megawatthours
2019-12-01,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,66406,megawatthours
2019-12-01,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,66238,megawatthours
2019-12-01,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,66157,megawatthours
2019-12-01,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,231885,megawatthours
2019-12-01,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,231454,megawatthours
2019-12-01,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,231089,megawatthours
2019-12-01,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,231885,megawatthours
2019-12-01,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,232444,megawatthours
2019-11-30,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,63332,megawatthours
2019-11-30,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,63236,megawatthours
2019-11-30,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,63143,megawatthours
2019-11-30,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,63332,megawatthours
2019-11-30,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,63428,megawatthours
2019-11-30,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,236041,megawatthours
2019-11-30,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,236053,megawatthours
2019-11-30,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,236053,megawatthours
2019-11-30,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,236041,megawatthours
2019-11-30,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,235952,megawatthours
2019-11-29,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,62280,megawatthours
2019-11-29,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,62156,megawatthours
2019-11-29,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,62024,megawatthours
2019-11-29,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,62280,megawatthours
2019-11-29,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,62387,megawatthours
2019-11-29,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,232404,megawatthours
2019-11-29,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,232116,megawatthours
2019-11-29,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,231746,megawatthours
2019-11-29,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,232404,megawatthours
2019-11-29,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,232650,megawatthours
2019-11-28,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,58152,megawatthours
2019-11-28,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,57990,megawatthours
2019-11-28,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,57852,megawatthours
2019-11-28,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,58152,megawatthours
2019-11-28,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,58340,megawatthours
2019-11-28,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,225512,megawatthours
2019-11-28,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,226263,megawatthours
2019-11-28,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,227186,megawatthours
2019-11-28,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,225512,megawatthours
2019-11-28,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,224840,megawatthours
2019-11-27,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,61850,megawatthours
2019-11-27,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,61893,megawatthours
2019-11-27,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,61925,megawatthours
2019-11-27,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,61850,megawatthours
2019-11-27,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,61793,megawatthours
2019-11-27,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,258175,megawatthours
2019-11-27,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,257865,megawatthours
2019-11-27,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,257545,megawatthours
2019-11-27,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,258175,megawatthours
2019-11-27,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,258520,megawatthours
2019-11-26,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,62042,megawatthours
2019-11-26,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,62090,megawatthours
2019-11-26,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,62141,megawatthours
2019-11-26,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,62042,megawatthours
2019-11-26,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,61994,megawatthours
2019-11-26,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,255558,megawatthours
2019-11-26,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,255674,megawatthours
2019-11-26,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,255716,megawatthours
2019-11-26,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,255558,megawatthours
2019-11-26,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,255349,megawatthours
2019-11-25,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,63580,megawatthours
2019-11-25,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,63627,megawatthours
2019-11-25,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,63662,megawatthours
2019-11-25,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,63580,megawatthours
2019-11-25,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,63523,megawatthours
2019-11-25,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,253132,megawatthours
2019-11-25,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,252823,megawatthours
2019-11-25,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,252419,megawatthours
2019-11-25,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,253132,megawatthours
2019-11-25,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,253332,megawatthours
2019-11-24,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,61540,megawatthours
2019-11-24,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,61533,megawatthours
2019-11-24,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,61545,megawatthours
2019-11-24,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,61540,megawatthours
2019-11-24,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,61576,megawatthours
2019-11-24,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,228810,megawatthours
2019-11-24,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,229320,megawatthours
2019-11-24,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,229962,megawatthours
2019-11-24,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,228810,megawatthours
2019-11-24,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,228410,megawatthours
2019-11-23,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,59939,megawatthours
2019-11-23,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,60005,megawatthours
2019-11-23,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,60060,megawatthours
2019-11-23,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,59939,megawatthours
2019-11-23,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,59864,megawatthours
2019-11-23,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,247243,megawatthours
2019-11-23,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,247670,megawatthours
2019-11-23,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,248077,megawatthours
2019-11-23,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,247243,megawatthours
2019-11-23,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,246828,megawatthours
2019-11-22,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,64031,megawatthours
2019-11-22,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,63950,megawatthours
2019-11-22,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,63876,megawatthours
2019-11-22,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,64031,megawatthours
2019-11-22,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,64107,megawatthours
2019-11-22,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,261252,megawatthours
2019-11-22,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,260827,megawatthours
2019-11-22,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,260363,megawatthours
2019-11-22,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,261252,megawatthours
2019-11-22,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,261645,megawatthours
2019-11-21,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,64077,megawatthours
2019-11-21,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,64150,megawatthours
2019-11-21,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,64208,megawatthours
2019-11-21,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,64077,megawatthours
2019-11-21,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,63995,megawatthours
2019-11-21,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,258978,megawatthours
2019-11-21,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,258887,megawatthours
2019-11-21,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,258833,megawatthours
2019-11-21,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,258978,megawatthours
2019-11-21,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,259101,megawatthours
2019-11-20,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,66032,megawatthours
2019-11-20,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,65960,megawatthours
2019-11-20,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,65888,megawatthours
2019-11-20,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,66032,megawatthours
2019-11-20,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,66112,megawatthours
2019-11-20,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,255517,megawatthours
2019-11-20,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,255460,megawatthours
2019-11-20,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,255473,megawatthours
2019-11-20,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,255517,megawatthours
2019-11-20,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,255540,megawatthours
2019-11-19,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,65090,megawatthours
2019-11-19,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,65124,megawatthours
2019-11-19,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,65169,megawatthours
2019-11-19,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,65090,megawatthours
2019-11-19,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,65057,megawatthours
2019-11-19,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,261254,megawatthours
2019-11-19,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,261469,megawatthours
2019-11-19,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,261603,megawatthours
2019-11-19,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,261254,megawatthours
2019-11-19,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,261080,megawatthours
2019-11-18,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,68042,megawatthours
2019-11-18,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,68106,megawatthours
2019-11-18,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,68156,megawatthours
2019-11-18,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,68042,megawatthours
2019-11-18,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,67969,megawatthours
2019-11-18,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,264050,megawatthours
2019-11-18,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,263673,megawatthours
2019-11-18,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,263179,megawatthours
2019-11-18,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,264050,megawatthours
2019-11-18,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,264360,megawatthours
2019-11-17,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,64426,megawatthours
2019-11-17,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,64574,megawatthours
2019-11-17,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,64725,megawatthours
2019-11-17,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,64426,megawatthours
2019-11-17,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,64283,megawatthours
2019-11-17,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,236783,megawatthours
2019-11-17,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,237160,megawatthours
2019-11-17,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,237626,megawatthours
2019-11-17,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,236783,megawatthours
2019-11-17,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,236433,megawatthours
2019-11-16,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,62774,megawatthours
2019-11-16,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,62593,megawatthours
2019-11-16,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,62404,megawatthours
2019-11-16,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,62774,megawatthours
2019-11-16,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,62938,megawatthours
2019-11-16,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,245570,megawatthours
2019-11-16,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,246047,megawatthours
2019-11-16,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,246636,megawatthours
2019-11-16,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,245570,megawatthours
2019-11-16,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,245116,megawatthours
2019-11-15,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,64023,megawatthours
2019-11-15,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,64094,megawatthours
2019-11-15,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,64172,megawatthours
2019-11-15,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,64023,megawatthours
2019-11-15,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,63966,megawatthours
2019-11-15,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,275777,megawatthours
