period,respondent,respondent-name,fueltype,type-name,value,value-units,date,city,electricity_demand_mw
2023-12-30T23,PJM,"PJM Interconnection, LLC",WAT,Hydro,4208,megawatthours,2023-12-30,Chicago,4208
2023-12-30T23,PJM,"PJM Interconnection, LLC",WND,Wind,4139,megawatthours,2023-12-30,Chicago,4139
2023-12-30T22,ISNE,ISO New England,COL,Coal,0,megawatthours,2023-12-30,Boston,0
2023-12-30T22,ISNE,ISO New England,NG,Natural Gas,7461,megawatthours,2023-12-30,Boston,7461
2023-12-30T22,ISNE,ISO New England,NUC,Nuclear,3382,megawatthours,2023-12-30,Boston,3382
2023-12-30T22,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2023-12-30,Boston,0
2023-12-30T22,ISNE,ISO New England,OTH,Other,589,megawatthours,2023-12-30,Boston,589
2023-12-30T22,ISNE,ISO New England,SUN,Solar,3,megawatthours,2023-12-30,Boston,3
2023-12-30T22,ISNE,ISO New England,WAT,Hydro,1534,megawatthours,2023-12-30,Boston,1534
2023-12-30T22,ISNE,ISO New England,WND,Wind,136,megawatthours,2023-12-30,Boston,136
2023-12-30T22,PJM,"PJM Interconnection, LLC",COL,Coal,14621,megawatthours,2023-12-30,Chicago,14621
2023-12-30T22,PJM,"PJM Interconnection, LLC",NG,Natural Gas,40880,megawatthours,2023-12-30,Chicago,40880
2023-12-30T22,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32989,megawatthours,2023-12-30,Chicago,32989
2023-12-30T22,PJM,"PJM Interconnection, LLC",OIL,Petroleum,214,megawatthours,2023-12-30,Chicago,214
2023-12-30T22,PJM,"PJM Interconnection, LLC",OTH,Other,1032,megawatthours,2023-12-30,Chicago,1032
2023-12-30T22,PJM,"PJM Interconnection, LLC",SUN,Solar,20,megawatthours,2023-12-30,Chicago,20
2023-12-30T22,PJM,"PJM Interconnection, LLC",WAT,Hydro,5020,megawatthours,2023-12-30,Chicago,5020
2023-12-30T22,PJM,"PJM Interconnection, LLC",WND,Wind,3806,megawatthours,2023-12-30,Chicago,3806
2023-12-30T21,ISNE,ISO New England,COL,Coal,0,megawatthours,2023-12-30,Boston,0
2023-12-30T21,ISNE,ISO New England,NG,Natural Gas,7082,megawatthours,2023-12-30,Boston,7082
2023-12-30T21,ISNE,ISO New England,NUC,Nuclear,3362,megawatthours,2023-12-30,Boston,3362
2023-12-30T21,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2023-12-30,Boston,0
2023-12-30T21,ISNE,ISO New England,OTH,Other,571,megawatthours,2023-12-30,Boston,571
2023-12-30T21,ISNE,ISO New England,SUN,Solar,32,megawatthours,2023-12-30,Boston,32
2023-12-30T21,ISNE,ISO New England,WAT,Hydro,1205,megawatthours,2023-12-30,Boston,1205
2023-12-30T21,ISNE,ISO New England,WND,Wind,146,megawatthours,2023-12-30,Boston,146
2023-12-30T21,PJM,"PJM Interconnection, LLC",COL,Coal,13640,megawatthours,2023-12-30,Chicago,13640
2023-12-30T21,PJM,"PJM Interconnection, LLC",NG,Natural Gas,38961,megawatthours,2023-12-30,Chicago,38961
2023-12-30T21,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32986,megawatthours,2023-12-30,Chicago,32986
2023-12-30T21,PJM,"PJM Interconnection, LLC",OIL,Petroleum,217,megawatthours,2023-12-30,Chicago,217
2023-12-30T21,PJM,"PJM Interconnection, LLC",OTH,Other,1049,megawatthours,2023-12-30,Chicago,1049
2023-12-30T21,PJM,"PJM Interconnection, LLC",SUN,Solar,345,megawatthours,2023-12-30,Chicago,345
2023-12-30T21,PJM,"PJM Interconnection, LLC",WAT,Hydro,3185,megawatthours,2023-12-30,Chicago,3185
2023-12-30T21,PJM,"PJM Interconnection, LLC",WND,Wind,3623,megawatthours,2023-12-30,Chicago,3623
2023-12-30T20,ISNE,ISO New England,COL,Coal,0,megawatthours,2023-12-30,Boston,0
2023-12-30T20,ISNE,ISO New England,NG,Natural Gas,6901,megawatthours,2023-12-30,Boston,6901
2023-12-30T20,ISNE,ISO New England,NUC,Nuclear,3369,megawatthours,2023-12-30,Boston,3369
2023-12-30T20,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2023-12-30,Boston,0
2023-12-30T20,ISNE,ISO New England,OTH,Other,577,megawatthours,2023-12-30,Boston,577
2023-12-30T20,ISNE,ISO New England,SUN,Solar,51,megawatthours,2023-12-30,Boston,51
2023-12-30T20,ISNE,ISO New England,WAT,Hydro,1078,megawatthours,2023-12-30,Boston,1078
2023-12-30T20,ISNE,ISO New England,WND,Wind,161,megawatthours,2023-12-30,Boston,161
2023-12-30T20,PJM,"PJM Interconnection, LLC",COL,Coal,13193,megawatthours,2023-12-30,Chicago,13193
2023-12-30T20,PJM,"PJM Interconnection, LLC",NG,Natural Gas,37599,megawatthours,2023-12-30,Chicago,37599
2023-12-30T20,PJM,"PJM Interconnection, LLC",NUC,Nuclear,33001,megawatthours,2023-12-30,Chicago,33001
2023-12-30T20,PJM,"PJM Interconnection, LLC",OIL,Petroleum,218,megawatthours,2023-12-30,Chicago,218
2023-12-30T20,PJM,"PJM Interconnection, LLC",OTH,Other,1102,megawatthours,2023-12-30,Chicago,1102
2023-12-30T20,PJM,"PJM Interconnection, LLC",SUN,Solar,1410,megawatthours,2023-12-30,Chicago,1410
2023-12-30T20,PJM,"PJM Interconnection, LLC",WAT,Hydro,1997,megawatthours,2023-12-30,Chicago,1997
2023-12-30T20,PJM,"PJM Interconnection, LLC",WND,Wind,3722,megawatthours,2023-12-30,Chicago,3722
2023-12-30T19,ISNE,ISO New England,COL,Coal,1,megawatthours,2023-12-30,Boston,1
2023-12-30T19,ISNE,ISO New England,NG,Natural Gas,6378,megawatthours,2023-12-30,Boston,6378
2023-12-30T19,ISNE,ISO New England,NUC,Nuclear,3367,megawatthours,2023-12-30,Boston,3367
2023-12-30T19,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2023-12-30,Boston,0
2023-12-30T19,ISNE,ISO New England,OTH,Other,573,megawatthours,2023-12-30,Boston,573
2023-12-30T19,ISNE,ISO New England,SUN,Solar,91,megawatthours,2023-12-30,Boston,91
2023-12-30T19,ISNE,ISO New England,WAT,Hydro,1077,megawatthours,2023-12-30,Boston,1077
2023-12-30T19,ISNE,ISO New England,WND,Wind,154,megawatthours,2023-12-30,Boston,154
2023-12-30T19,PJM,"PJM Interconnection, LLC",COL,Coal,13483,megawatthours,2023-12-30,Chicago,13483
2023-12-30T19,PJM,"PJM Interconnection, LLC",NG,Natural Gas,38283,megawatthours,2023-12-30,Chicago,38283
2023-12-30T19,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32993,megawatthours,2023-12-30,Chicago,32993
2023-12-30T19,PJM,"PJM Interconnection, LLC",OIL,Petroleum,221,megawatthours,2023-12-30,Chicago,221
2023-12-30T19,PJM,"PJM Interconnection, LLC",OTH,Other,1074,megawatthours,2023-12-30,Chicago,1074
2023-12-30T19,PJM,"PJM Interconnection, LLC",SUN,Solar,1474,megawatthours,2023-12-30,Chicago,1474
2023-12-30T19,PJM,"PJM Interconnection, LLC",WAT,Hydro,1847,megawatthours,2023-12-30,Chicago,1847
2023-12-30T19,PJM,"PJM Interconnection, LLC",WND,Wind,3546,megawatthours,2023-12-30,Chicago,3546
2023-12-30T18,ISNE,ISO New England,COL,Coal,1,megawatthours,2023-12-30,Boston,1
2023-12-30T18,ISNE,ISO New England,NG,Natural Gas,6167,megawatthours,2023-12-30,Boston,6167
2023-12-30T18,ISNE,ISO New England,NUC,Nuclear,3361,megawatthours,2023-12-30,Boston,3361
2023-12-30T18,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2023-12-30,Boston,0
2023-12-30T18,ISNE,ISO New England,OTH,Other,571,megawatthours,2023-12-30,Boston,571
2023-12-30T18,ISNE,ISO New England,SUN,Solar,172,megawatthours,2023-12-30,Boston,172
2023-12-30T18,ISNE,ISO New England,WAT,Hydro,1076,megawatthours,2023-12-30,Boston,1076
2023-12-30T18,ISNE,ISO New England,WND,Wind,152,megawatthours,2023-12-30,Boston,152
2023-12-30T18,PJM,"PJM Interconnection, LLC",COL,Coal,13922,megawatthours,2023-12-30,Chicago,13922
2023-12-30T18,PJM,"PJM Interconnection, LLC",NG,Natural Gas,38611,megawatthours,2023-12-30,Chicago,38611
2023-12-30T18,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32996,megawatthours,2023-12-30,Chicago,32996
2023-12-30T18,PJM,"PJM Interconnection, LLC",OIL,Petroleum,220,megawatthours,2023-12-30,Chicago,220
2023-12-30T18,PJM,"PJM Interconnection, LLC",OTH,Other,1115,megawatthours,2023-12-30,Chicago,1115
2023-12-30T18,PJM,"PJM Interconnection, LLC",SUN,Solar,1800,megawatthours,2023-12-30,Chicago,1800
2023-12-30T18,PJM,"PJM Interconnection, LLC",WAT,Hydro,1828,megawatthours,2023-12-30,Chicago,1828
2023-12-30T18,PJM,"PJM Interconnection, LLC",WND,Wind,3487,megawatthours,2023-12-30,Chicago,3487
2023-12-30T17,ISNE,ISO New England,COL,Coal,1,megawatthours,2023-12-30,Boston,1
2023-12-30T17,ISNE,ISO New England,NG,Natural Gas,6265,megawatthours,2023-12-30,Boston,6265
2023-12-30T17,ISNE,ISO New England,NUC,Nuclear,3362,megawatthours,2023-12-30,Boston,3362
2023-12-30T17,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2023-12-30,Boston,0
2023-12-30T17,ISNE,ISO New England,OTH,Other,573,megawatthours,2023-12-30,Boston,573
2023-12-30T17,ISNE,ISO New England,SUN,Solar,139,megawatthours,2023-12-30,Boston,139
2023-12-30T17,ISNE,ISO New England,WAT,Hydro,1075,megawatthours,2023-12-30,Boston,1075
2023-12-30T17,ISNE,ISO New England,WND,Wind,127,megawatthours,2023-12-30,Boston,127
2023-12-30T17,PJM,"PJM Interconnection, LLC",COL,Coal,14353,megawatthours,2023-12-30,Chicago,14353
2023-12-30T17,PJM,"PJM Interconnection, LLC",NG,Natural Gas,38869,megawatthours,2023-12-30,Chicago,38869
2023-12-30T17,PJM,"PJM Interconnection, LLC",NUC,Nuclear,33010,megawatthours,2023-12-30,Chicago,33010
2023-12-30T17,PJM,"PJM Interconnection, LLC",OIL,Petroleum,222,megawatthours,2023-12-30,Chicago,222
2023-12-30T17,PJM,"PJM Interconnection, LLC",OTH,Other,1191,megawatthours,2023-12-30,Chicago,1191
2023-12-30T17,PJM,"PJM Interconnection, LLC",SUN,Solar,2316,megawatthours,2023-12-30,Chicago,2316
2023-12-30T17,PJM,"PJM Interconnection, LLC",WAT,Hydro,1731,megawatthours,2023-12-30,Chicago,1731
2023-12-30T17,PJM,"PJM Interconnection, LLC",WND,Wind,3255,megawatthours,2023-12-30,Chicago,3255
2023-12-30T16,ISNE,ISO New England,COL,Coal,0,megawatthours,2023-12-30,Boston,0
2023-12-30T16,ISNE,ISO New England,NG,Natural Gas,6173,megawatthours,2023-12-30,Boston,6173
2023-12-30T16,ISNE,ISO New England,NUC,Nuclear,3362,megawatthours,2023-12-30,Boston,3362
2023-12-30T16,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2023-12-30,Boston,0
2023-12-30T16,ISNE,ISO New England,OTH,Other,567,megawatthours,2023-12-30,Boston,567
2023-12-30T16,ISNE,ISO New England,SUN,Solar,134,megawatthours,2023-12-30,Boston,134
2023-12-30T16,ISNE,ISO New England,WAT,Hydro,1082,megawatthours,2023-12-30,Boston,1082
2023-12-30T16,ISNE,ISO New England,WND,Wind,102,megawatthours,2023-12-30,Boston,102
2023-12-30T16,PJM,"PJM Interconnection, LLC",COL,Coal,14432,megawatthours,2023-12-30,Chicago,14432
2023-12-30T16,PJM,"PJM Interconnection, LLC",NG,Natural Gas,39308,megawatthours,2023-12-30,Chicago,39308
2023-12-30T16,PJM,"PJM Interconnection, LLC",NUC,Nuclear,33025,megawatthours,2023-12-30,Chicago,33025
2023-12-30T16,PJM,"PJM Interconnection, LLC",OIL,Petroleum,221,megawatthours,2023-12-30,Chicago,221
2023-12-30T16,PJM,"PJM Interconnection, LLC",OTH,Other,1210,megawatthours,2023-12-30,Chicago,1210
2023-12-30T16,PJM,"PJM Interconnection, LLC",SUN,Solar,2338,megawatthours,2023-12-30,Chicago,2338
2023-12-30T16,PJM,"PJM Interconnection, LLC",WAT,Hydro,1670,megawatthours,2023-12-30,Chicago,1670
2023-12-30T16,PJM,"PJM Interconnection, LLC",WND,Wind,2817,megawatthours,2023-12-30,Chicago,2817
2023-12-30T15,ISNE,ISO New England,COL,Coal,0,megawatthours,2023-12-30,Boston,0
2023-12-30T15,ISNE,ISO New England,NG,Natural Gas,6189,megawatthours,2023-12-30,Boston,6189
2023-12-30T15,ISNE,ISO New England,NUC,Nuclear,3366,megawatthours,2023-12-30,Boston,3366
2023-12-30T15,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2023-12-30,Boston,0
2023-12-30T15,ISNE,ISO New England,OTH,Other,580,megawatthours,2023-12-30,Boston,580
2023-12-30T15,ISNE,ISO New England,SUN,Solar,95,megawatthours,2023-12-30,Boston,95
2023-12-30T15,ISNE,ISO New England,WAT,Hydro,1199,megawatthours,2023-12-30,Boston,1199
2023-12-30T15,ISNE,ISO New England,WND,Wind,89,megawatthours,2023-12-30,Boston,89
2023-12-30T15,PJM,"PJM Interconnection, LLC",COL,Coal,14452,megawatthours,2023-12-30,Chicago,14452
2023-12-30T15,PJM,"PJM Interconnection, LLC",NG,Natural Gas,39619,megawatthours,2023-12-30,Chicago,39619
2023-12-30T15,PJM,"PJM Interconnection, LLC",NUC,Nuclear,33032,megawatthours,2023-12-30,Chicago,33032
2023-12-30T15,PJM,"PJM Interconnection, LLC",OIL,Petroleum,222,megawatthours,2023-12-30,Chicago,222
2023-12-30T15,PJM,"PJM Interconnection, LLC",OTH,Other,1229,megawatthours,2023-12-30,Chicago,1229
2023-12-30T15,PJM,"PJM Interconnection, LLC",SUN,Solar,2365,megawatthours,2023-12-30,Chicago,2365
2023-12-30T15,PJM,"PJM Interconnection, LLC",WAT,Hydro,1293,megawatthours,2023-12-30,Chicago,1293
2023-12-30T15,PJM,"PJM Interconnection, LLC",WND,Wind,2512,megawatthours,2023-12-30,Chicago,2512
2023-12-30T14,ISNE,ISO New England,COL,Coal,0,megawatthours,2023-12-30,Boston,0
2023-12-30T14,ISNE,ISO New England,NG,Natural Gas,5689,megawatthours,2023-12-30,Boston,5689
2023-12-30T14,ISNE,ISO New England,NUC,Nuclear,3373,megawatthours,2023-12-30,Boston,3373
2023-12-30T14,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2023-12-30,Boston,0
2023-12-30T14,ISNE,ISO New England,OTH,Other,576,megawatthours,2023-12-30,Boston,576
2023-12-30T14,ISNE,ISO New England,SUN,Solar,36,megawatthours,2023-12-30,Boston,36
2023-12-30T14,ISNE,ISO New England,WAT,Hydro,1208,megawatthours,2023-12-30,Boston,1208
2023-12-30T14,ISNE,ISO New England,WND,Wind,84,megawatthours,2023-12-30,Boston,84
2023-12-30T14,PJM,"PJM Interconnection, LLC",COL,Coal,14368,megawatthours,2023-12-30,Chicago,14368
2023-12-30T14,PJM,"PJM Interconnection, LLC",NG,Natural Gas,39441,megawatthours,2023-12-30,Chicago,39441
2023-12-30T14,PJM,"PJM Interconnection, LLC",NUC,Nuclear,33030,megawatthours,2023-12-30,Chicago,33030
2023-12-30T14,PJM,"PJM Interconnection, LLC",OIL,Petroleum,225,megawatthours,2023-12-30,Chicago,225
2023-12-30T14,PJM,"PJM Interconnection, LLC",OTH,Other,1254,megawatthours,2023-12-30,Chicago,1254
2023-12-30T14,PJM,"PJM Interconnection, LLC",SUN,Solar,2151,megawatthours,2023-12-30,Chicago,2151
2023-12-30T14,PJM,"PJM Interconnection, LLC",WAT,Hydro,1917,megawatthours,2023-12-30,Chicago,1917
2023-12-30T14,PJM,"PJM Interconnection, LLC",WND,Wind,2273,megawatthours,2023-12-30,Chicago,2273
2023-12-30T13,ISNE,ISO New England,COL,Coal,0,megawatthours,2023-12-30,Boston,0
2023-12-30T13,ISNE,ISO New England,NG,Natural Gas,5529,megawatthours,2023-12-30,Boston,5529
2023-12-30T13,ISNE,ISO New England,NUC,Nuclear,3371,megawatthours,2023-12-30,Boston,3371
2023-12-30T13,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2023-12-30,Boston,0
2023-12-30T13,ISNE,ISO New England,OTH,Other,578,megawatthours,2023-12-30,Boston,578
2023-12-30T13,ISNE,ISO New England,SUN,Solar,2,megawatthours,2023-12-30,Boston,2
2023-12-30T13,ISNE,ISO New England,WAT,Hydro,1187,megawatthours,2023-12-30,Boston,1187
2023-12-30T13,ISNE,ISO New England,WND,Wind,63,megawatthours,2023-12-30,Boston,63
2023-12-30T13,PJM,"PJM Interconnection, LLC",COL,Coal,14857,megawatthours,2023-12-30,Chicago,14857
2023-12-30T13,PJM,"PJM Interconnection, LLC",NG,Natural Gas,39588,megawatthours,2023-12-30,Chicago,39588
2023-12-30T13,PJM,"PJM Interconnection, LLC",NUC,Nuclear,33000,megawatthours,2023-12-30,Chicago,33000
2023-12-30T13,PJM,"PJM Interconnection, LLC",OIL,Petroleum,226,megawatthours,2023-12-30,Chicago,226
2023-12-30T13,PJM,"PJM Interconnection, LLC",OTH,Other,1117,megawatthours,2023-12-30,Chicago,1117
2023-12-30T13,PJM,"PJM Interconnection, LLC",SUN,Solar,929,megawatthours,2023-12-30,Chicago,929
2023-12-30T13,PJM,"PJM Interconnection, LLC",WAT,Hydro,1815,megawatthours,2023-12-30,Chicago,1815
2023-12-30T13,PJM,"PJM Interconnection, LLC",WND,Wind,2356,megawatthours,2023-12-30,Chicago,2356
2023-12-30T12,ISNE,ISO New England,COL,Coal,0,megawatthours,2023-12-30,Boston,0
2023-12-30T12,ISNE,ISO New England,NG,Natural Gas,5097,megawatthours,2023-12-30,Boston,5097
2023-12-30T12,ISNE,ISO New England,NUC,Nuclear,3372,megawatthours,2023-12-30,Boston,3372
2023-12-30T12,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2023-12-30,Boston,0
2023-12-30T12,ISNE,ISO New England,OTH,Other,582,megawatthours,2023-12-30,Boston,582
2023-12-30T12,ISNE,ISO New England,SUN,Solar,0,megawatthours,2023-12-30,Boston,0
2023-12-30T12,ISNE,ISO New England,WAT,Hydro,1086,megawatthours,2023-12-30,Boston,1086
2023-12-30T12,ISNE,ISO New England,WND,Wind,38,megawatthours,2023-12-30,Boston,38
2023-12-30T12,PJM,"PJM Interconnection, LLC",COL,Coal,14460,megawatthours,2023-12-30,Chicago,14460
2023-12-30T12,PJM,"PJM Interconnection, LLC",NG,Natural Gas,39099,megawatthours,2023-12-30,Chicago,39099
2023-12-30T12,PJM,"PJM Interconnection, LLC",NUC,Nuclear,33006,megawatthours,2023-12-30,Chicago,33006
2023-12-30T12,PJM,"PJM Interconnection, LLC",OIL,Petroleum,227,megawatthours,2023-12-30,Chicago,227
2023-12-30T12,PJM,"PJM Interconnection, LLC",OTH,Other,1024,megawatthours,2023-12-30,Chicago,1024
2023-12-30T12,PJM,"PJM Interconnection, LLC",SUN,Solar,13,megawatthours,2023-12-30,Chicago,13
2023-12-30T12,PJM,"PJM Interconnection, LLC",WAT,Hydro,1927,megawatthours,2023-12-30,Chicago,1927
2023-12-30T12,PJM,"PJM Interconnection, LLC",WND,Wind,2239,megawatthours,2023-12-30,Chicago,2239
2023-12-30T11,ISNE,ISO New England,COL,Coal,1,megawatthours,2023-12-30,Boston,1
2023-12-30T11,ISNE,ISO New England,NG,Natural Gas,4606,megawatthours,2023-12-30,Boston,4606
2023-12-30T11,ISNE,ISO New England,NUC,Nuclear,3365,megawatthours,2023-12-30,Boston,3365
2023-12-30T11,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2023-12-30,Boston,0
2023-12-30T11,ISNE,ISO New England,OTH,Other,584,megawatthours,2023-12-30,Boston,584
2023-12-30T11,ISNE,ISO New England,SUN,Solar,0,megawatthours,2023-12-30,Boston,0
2023-12-30T11,ISNE,ISO New England,WAT,Hydro,1074,megawatthours,2023-12-30,Boston,1074
2023-12-30T11,ISNE,ISO New England,WND,Wind,35,megawatthours,2023-12-30,Boston,35
2023-12-30T11,PJM,"PJM Interconnection, LLC",COL,Coal,13390,megawatthours,2023-12-30,Chicago,13390
2023-12-30T11,PJM,"PJM Interconnection, LLC",NG,Natural Gas,38074,megawatthours,2023-12-30,Chicago,38074
2023-12-30T11,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32988,megawatthours,2023-12-30,Chicago,32988
2023-12-30T11,PJM,"PJM Interconnection, LLC",OIL,Petroleum,232,megawatthours,2023-12-30,Chicago,232
2023-12-30T11,PJM,"PJM Interconnection, LLC",OTH,Other,1024,megawatthours,2023-12-30,Chicago,1024
2023-12-30T11,PJM,"PJM Interconnection, LLC",SUN,Solar,12,megawatthours,2023-12-30,Chicago,12
2023-12-30T11,PJM,"PJM Interconnection, LLC",WAT,Hydro,1428,megawatthours,2023-12-30,Chicago,1428
2023-12-30T11,PJM,"PJM Interconnection, LLC",WND,Wind,2016,megawatthours,2023-12-30,Chicago,2016
2023-12-30T10,ISNE,ISO New England,COL,Coal,1,megawatthours,2023-12-30,Boston,1
2023-12-30T10,ISNE,ISO New England,NG,Natural Gas,4624,megawatthours,2023-12-30,Boston,4624
2023-12-30T10,ISNE,ISO New England,NUC,Nuclear,3359,megawatthours,2023-12-30,Boston,3359
2023-12-30T10,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2023-12-30,Boston,0
2023-12-30T10,ISNE,ISO New England,OTH,Other,577,megawatthours,2023-12-30,Boston,577
2023-12-30T10,ISNE,ISO New England,SUN,Solar,0,megawatthours,2023-12-30,Boston,0
2023-12-30T10,ISNE,ISO New England,WAT,Hydro,1073,megawatthours,2023-12-30,Boston,1073
2023-12-30T10,ISNE,ISO New England,WND,Wind,27,megawatthours,2023-12-30,Boston,27
2023-12-30T10,PJM,"PJM Interconnection, LLC",COL,Coal,13700,megawatthours,2023-12-30,Chicago,13700
2023-12-30T10,PJM,"PJM Interconnection, LLC",NG,Natural Gas,37791,megawatthours,2023-12-30,Chicago,37791
2023-12-30T10,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32995,megawatthours,2023-12-30,Chicago,32995
2023-12-30T10,PJM,"PJM Interconnection, LLC",OIL,Petroleum,231,megawatthours,2023-12-30,Chicago,231
2023-12-30T10,PJM,"PJM Interconnection, LLC",OTH,Other,1007,megawatthours,2023-12-30,Chicago,1007
2023-12-30T10,PJM,"PJM Interconnection, LLC",SUN,Solar,12,megawatthours,2023-12-30,Chicago,12
2023-12-30T10,PJM,"PJM Interconnection, LLC",WAT,Hydro,1258,megawatthours,2023-12-30,Chicago,1258
2023-12-30T10,PJM,"PJM Interconnection, LLC",WND,Wind,1919,megawatthours,2023-12-30,Chicago,1919
2023-12-30T09,ISNE,ISO New England,COL,Coal,1,megawatthours,2023-12-30,Boston,1
2023-12-30T09,ISNE,ISO New England,NG,Natural Gas,4489,megawatthours,2023-12-30,Boston,4489
2023-12-30T09,ISNE,ISO New England,NUC,Nuclear,3360,megawatthours,2023-12-30,Boston,3360
2023-12-30T09,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2023-12-30,Boston,0
2023-12-30T09,ISNE,ISO New England,OTH,Other,582,megawatthours,2023-12-30,Boston,582
2023-12-30T09,ISNE,ISO New England,SUN,Solar,0,megawatthours,2023-12-30,Boston,0
2023-12-30T09,ISNE,ISO New England,WAT,Hydro,1075,megawatthours,2023-12-30,Boston,1075
2023-12-30T09,ISNE,ISO New England,WND,Wind,34,megawatthours,2023-12-30,Boston,34
2023-12-30T09,PJM,"PJM Interconnection, LLC",COL,Coal,13345,megawatthours,2023-12-30,Chicago,13345
2023-12-30T09,PJM,"PJM Interconnection, LLC",NG,Natural Gas,36785,megawatthours,2023-12-30,Chicago,36785
2023-12-30T09,PJM,"PJM Interconnection, LLC",NUC,Nuclear,33003,megawatthours,2023-12-30,Chicago,33003
2023-12-30T09,PJM,"PJM Interconnection, LLC",OIL,Petroleum,228,megawatthours,2023-12-30,Chicago,228
2023-12-30T09,PJM,"PJM Interconnection, LLC",OTH,Other,1013,megawatthours,2023-12-30,Chicago,1013
2023-12-30T09,PJM,"PJM Interconnection, LLC",SUN,Solar,12,megawatthours,2023-12-30,Chicago,12
2023-12-30T09,PJM,"PJM Interconnection, LLC",WAT,Hydro,1371,megawatthours,2023-12-30,Chicago,1371
2023-12-30T09,PJM,"PJM Interconnection, LLC",WND,Wind,2036,megawatthours,2023-12-30,Chicago,2036
2023-12-30T08,ISNE,ISO New England,COL,Coal,3,megawatthours,2023-12-30,Boston,3
2023-12-30T08,ISNE,ISO New England,NG,Natural Gas,4516,megawatthours,2023-12-30,Boston,4516
2023-12-30T08,ISNE,ISO New England,NUC,Nuclear,3348,megawatthours,2023-12-30,Boston,3348
2023-12-30T08,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2023-12-30,Boston,0
2023-12-30T08,ISNE,ISO New England,OTH,Other,576,megawatthours,2023-12-30,Boston,576
2023-12-30T08,ISNE,ISO New England,SUN,Solar,0,megawatthours,2023-12-30,Boston,0
2023-12-30T08,ISNE,ISO New England,WAT,Hydro,1073,megawatthours,2023-12-30,Boston,1073
