date,respondent,class,total_renewable,total_mwh,pct_of_total
2021-06-30,ISNE,traditional,392707,418128,93.92028278421918
2021-06-30,PJM,green,95196,2961015,3.2149786475245823
2021-06-30,PJM,traditional,2865819,2961015,96.78502135247543
2021-07-01,ISNE,green,15654,337571,4.637246682920038
2021-07-01,ISNE,traditional,321917,337571,95.36275331707996
2021-07-01,PJM,green,105341,2677820,3.933834238298317
2021-07-01,PJM,traditional,2572479,2677820,96.06616576170168
2021-07-02,ISNE,green,18898,277171,6.818173618452147
2021-07-02,ISNE,traditional,258273,277171,93.18182638154785
2021-07-02,PJM,green,95772,2343338,4.086990438425869
2021-07-02,PJM,traditional,2247566,2343338,95.91300956157413
2021-07-06,ISNE,green,25884,322115,8.035639445539637
2021-07-06,ISNE,traditional,296231,322115,91.96436055446037
2021-07-06,PJM,green,137669,2944820,4.674954666159562
2021-07-06,PJM,traditional,2807151,2944820,95.32504533384044
2021-07-07,ISNE,green,30432,351575,8.655905567802034
2021-07-07,ISNE,traditional,321143,351575,91.34409443219796
2021-07-07,PJM,green,109140,2926613,3.729225558691908
2021-07-07,PJM,traditional,2817473,2926613,96.27077444130809
2021-07-08,ISNE,green,21495,299323,7.181205587275284
2021-07-08,ISNE,traditional,277828,299323,92.81879441272471
2021-07-08,PJM,green,84740,2660437,3.1851910043350022
2021-07-08,PJM,traditional,2575697,2660437,96.814808995665
2021-07-09,ISNE,green,25612,298087,8.592122434054488
2021-07-09,ISNE,traditional,272475,298087,91.40787756594551
2021-07-09,PJM,green,96246,2531903,3.8013304617120007
2021-07-09,PJM,traditional,2435657,2531903,96.198669538288
2021-07-12,ISNE,green,18067,303576,5.951392731968271
2021-07-12,ISNE,traditional,285509,303576,94.04860726803173
2021-07-12,PJM,green,101614,2692792,3.7735554769919104
2021-07-12,PJM,traditional,2591178,2692792,96.2264445230081
2021-07-13,ISNE,green,21558,292810,7.362453468119258
2021-07-13,ISNE,traditional,271252,292810,92.63754653188074
2021-07-13,PJM,green,115097,2724462,4.224577182577698
2021-07-13,PJM,traditional,2609365,2724462,95.77542281742231
2021-07-14,ISNE,green,26481,303368,8.729002399725745
2021-07-14,ISNE,traditional,276887,303368,91.27099760027426
2021-07-14,PJM,green,144667,2847135,5.081142973550604
2021-07-14,PJM,traditional,2702468,2847135,94.9188570264494
2021-07-15,ISNE,green,23325,356011,6.551763849993399
2021-07-15,ISNE,traditional,332686,356011,93.44823615000661
2021-07-15,PJM,green,164995,2875642,5.7376752739040535
2021-07-15,PJM,traditional,2710647,2875642,94.26232472609595
2021-07-16,ISNE,green,29822,377814,7.89330199516164
2021-07-16,ISNE,traditional,347992,377814,92.10669800483836
2021-07-16,PJM,green,119554,2827025,4.228968615417267
2021-07-16,PJM,traditional,2707471,2827025,95.77103138458273
2021-07-19,ISNE,green,21533,309457,6.958317310644128
2021-07-19,ISNE,traditional,287924,309457,93.04168268935588
2021-07-19,PJM,green,90360,2651641,3.4077011179115124
2021-07-19,PJM,traditional,2561281,2651641,96.59229888208849
2021-07-20,ISNE,green,28800,333824,8.627300613496933
2021-07-20,ISNE,traditional,305024,333824,91.37269938650306
2021-07-20,PJM,green,99270,2750694,3.608907424817155
2021-07-20,PJM,traditional,2651424,2750694,96.39109257518285
2021-07-21,ISNE,green,26654,319445,8.343846358528072
2021-07-21,ISNE,traditional,292791,319445,91.65615364147193
2021-07-21,PJM,green,118389,2669651,4.4346246007436925
2021-07-21,PJM,traditional,2551262,2669651,95.5653753992563
2021-07-22,ISNE,green,29572,285090,10.372864709390017
2021-07-22,ISNE,traditional,255518,285090,89.62713529060998
2021-07-22,PJM,green,104975,2535201,4.1406973253797235
2021-07-22,PJM,traditional,2430226,2535201,95.85930267462027
2021-07-23,ISNE,green,23855,289402,8.242859413549319
2021-07-23,ISNE,traditional,265547,289402,91.75714058645067
2021-07-23,PJM,green,113385,2569224,4.413200250347965
2021-07-23,PJM,traditional,2455839,2569224,95.58679974965204
2021-07-26,ISNE,green,25034,343227,7.29371523802032
2021-07-26,ISNE,traditional,318193,343227,92.70628476197969
2021-07-26,PJM,green,87024,2920731,2.9795280701988647
2021-07-26,PJM,traditional,2833707,2920731,97.02047192980113
2021-07-27,ISNE,green,29047,340970,8.518931284277208
2021-07-27,ISNE,traditional,311923,340970,91.48106871572278
2021-07-27,PJM,green,91922,2905788,3.163410407090951
2021-07-27,PJM,traditional,2813866,2905788,96.83658959290905
2021-07-28,ISNE,green,22558,309292,7.293431449892012
2021-07-28,ISNE,traditional,286734,309292,92.70656855010799
2021-07-28,PJM,green,99767,2927877,3.4074860385186945
2021-07-28,PJM,traditional,2828110,2927877,96.5925139614813
2021-07-29,ISNE,green,21108,298118,7.080417821131229
2021-07-29,ISNE,traditional,277010,298118,92.91958217886877
2021-07-29,PJM,green,153286,2850685,5.377163734330521
2021-07-29,PJM,traditional,2697399,2850685,94.62283626566948
2021-07-30,ISNE,green,30863,299196,10.3153117020281
2021-07-30,ISNE,traditional,268333,299196,89.68468829797189
2021-07-30,PJM,green,124332,2699926,4.605015100413863
2021-07-30,PJM,traditional,2575594,2699926,95.39498489958613
2021-08-02,ISNE,green,24630,272476,9.039328234413306
2021-08-02,ISNE,traditional,247846,272476,90.9606717655867
2021-08-02,PJM,green,87467,2324147,3.763402228860739
2021-08-02,PJM,traditional,2236680,2324147,96.23659777113926
2021-08-03,ISNE,green,26672,270046,9.876835798345466
2021-08-03,ISNE,traditional,243374,270046,90.12316420165453
2021-08-03,PJM,green,61977,2355300,2.6313845370016558
2021-08-03,PJM,traditional,2293323,2355300,97.36861546299835
2021-08-04,ISNE,green,21292,279805,7.609585246868354
2021-08-04,ISNE,traditional,258513,279805,92.39041475313165
2021-08-04,PJM,green,63113,2378500,2.65347908345596
2021-08-04,PJM,traditional,2315387,2378500,97.34652091654404
2021-08-05,ISNE,green,17375,278884,6.230188895741598
2021-08-05,ISNE,traditional,261509,278884,93.76981110425841
2021-08-05,PJM,green,83910,2499377,3.3572366233665427
2021-08-05,PJM,traditional,2415467,2499377,96.64276337663345
2021-08-06,ISNE,green,24140,312251,7.730960028951069
2021-08-06,ISNE,traditional,288111,312251,92.26903997104893
2021-08-06,PJM,green,122639,2614472,4.690775039855084
2021-08-06,PJM,traditional,2491833,2614472,95.30922496014492
2021-08-09,ISNE,green,18136,318239,5.69886154745333
2021-08-09,ISNE,traditional,300103,318239,94.30113845254667
2021-08-09,PJM,green,141198,2763315,5.109732332361674
2021-08-09,PJM,traditional,2622117,2763315,94.89026766763833
2021-08-10,ISNE,green,17681,314533,5.621349747085361
2021-08-10,ISNE,traditional,296852,314533,94.37865025291464
2021-08-10,PJM,green,140155,2935728,4.774113950611229
2021-08-10,PJM,traditional,2795573,2935728,95.22588604938878
2021-08-11,ISNE,green,23856,377854,6.313549677917926
2021-08-11,ISNE,traditional,353998,377854,93.68645032208207
2021-08-11,PJM,green,178585,2961089,6.031058168126659
2021-08-11,PJM,traditional,2782504,2961089,93.96894183187334
2021-08-12,ISNE,green,25469,410173,6.209331184646478
2021-08-12,ISNE,traditional,384704,410173,93.79066881535351
2021-08-12,PJM,green,161324,2994277,5.387744687615741
2021-08-12,PJM,traditional,2832953,2994277,94.61225531238426
2021-08-13,ISNE,green,24914,417491,5.967553791578741
2021-08-13,ISNE,traditional,392577,417491,94.03244620842126
2021-08-13,PJM,green,103818,2970810,3.494602482151332
2021-08-13,PJM,traditional,2866992,2970810,96.50539751784866
2021-08-16,ISNE,green,14983,296162,5.05905551691304
2021-08-16,ISNE,traditional,281179,296162,94.94094448308697
2021-08-16,PJM,green,75666,2545707,2.972298068866527
2021-08-16,PJM,traditional,2470041,2545707,97.02770193113346
2021-08-17,ISNE,green,17908,315042,5.684321455551959
2021-08-17,ISNE,traditional,297134,315042,94.31567854444805
2021-08-17,PJM,green,73731,2670937,2.760491917256004
2021-08-17,PJM,traditional,2597206,2670937,97.239508082744
2021-08-18,ISNE,green,18100,343407,5.2707137594749085
2021-08-18,ISNE,traditional,325307,343407,94.72928624052508
2021-08-18,PJM,green,103036,2816313,3.658542214590495
2021-08-18,PJM,traditional,2713277,2816313,96.3414577854095
2021-08-19,ISNE,green,19356,361419,5.355556846762346
2021-08-19,ISNE,traditional,342063,361419,94.64444315323766
2021-08-19,PJM,green,99634,2840476,3.507651534461126
2021-08-19,PJM,traditional,2740842,2840476,96.49234846553888
2021-08-20,ISNE,green,18159,362181,5.013791446818027
2021-08-20,ISNE,traditional,344022,362181,94.98620855318197
2021-08-20,PJM,green,84061,2762444,3.0429938127252534
2021-08-20,PJM,traditional,2678383,2762444,96.95700618727474
2021-08-23,ISNE,green,17645,329543,5.354384708520588
2021-08-23,ISNE,traditional,311898,329543,94.64561529147942
2021-08-23,PJM,green,118942,2858827,4.160517582910753
2021-08-23,PJM,traditional,2739885,2858827,95.83948241708924
2021-08-24,ISNE,green,25758,358836,7.17820954419289
2021-08-24,ISNE,traditional,333078,358836,92.8217904558071
2021-08-24,PJM,green,128290,2976032,4.310773540069461
2021-08-24,PJM,traditional,2847742,2976032,95.68922645993054
2021-08-25,ISNE,green,25744,379468,6.784234770784361
2021-08-25,ISNE,traditional,353724,379468,93.21576522921563
2021-08-25,PJM,green,110441,2997931,3.6839073347585383
2021-08-25,PJM,traditional,2887490,2997931,96.31609266524146
2021-08-26,ISNE,green,29369,410229,7.159172072184072
2021-08-26,ISNE,traditional,380860,410229,92.84082792781592
2021-08-26,PJM,green,105966,2986993,3.5475811292493824
2021-08-26,PJM,traditional,2881027,2986993,96.45241887075062
2021-08-27,ISNE,green,27864,389829,7.147749397812888
2021-08-27,ISNE,traditional,361965,389829,92.85225060218711
2021-08-27,PJM,green,112308,2992183,3.7533800573026452
2021-08-27,PJM,traditional,2879875,2992183,96.24661994269735
2021-08-30,ISNE,green,25976,336388,7.722035268796747
2021-08-30,ISNE,traditional,310412,336388,92.27796473120326
2021-08-30,PJM,green,102379,2824299,3.624934895349253
2021-08-30,PJM,traditional,2721920,2824299,96.37506510465074
2021-08-31,ISNE,green,22809,330846,6.8941441032988156
2021-08-31,ISNE,traditional,308037,330846,93.10585589670119
2021-08-31,PJM,green,106445,2646112,4.022694428656081
2021-08-31,PJM,traditional,2539667,2646112,95.97730557134392
2021-09-01,ISNE,green,16876,293559,5.748759193211586
2021-09-01,ISNE,traditional,276683,293559,94.25124080678842
2021-09-01,PJM,green,140997,2458493,5.735098696640584
2021-09-01,PJM,traditional,2317496,2458493,94.26490130335942
2021-09-02,ISNE,green,27555,249510,11.043645545268726
2021-09-02,ISNE,traditional,221955,249510,88.95635445473127
2021-09-02,PJM,green,124367,2249669,5.528235487087212
2021-09-02,PJM,traditional,2125302,2249669,94.4717645129128
2021-09-03,ISNE,green,31723,234948,13.502136643001855
2021-09-03,ISNE,traditional,203225,234948,86.49786335699814
2021-09-03,PJM,green,127357,2169663,5.869897767533484
2021-09-03,PJM,traditional,2042306,2169663,94.13010223246651
2021-09-07,ISNE,green,25859,266190,9.714489650249822
2021-09-07,ISNE,traditional,240331,266190,90.28551034975017
2021-09-07,PJM,green,199760,2409017,8.292178926093092
2021-09-07,PJM,traditional,2209257,2409017,91.70782107390691
2021-09-08,ISNE,green,26361,300788,8.763979946008485
2021-09-08,ISNE,traditional,274427,300788,91.23602005399152
2021-09-08,PJM,green,155839,2474854,6.296896705825879
2021-09-08,PJM,traditional,2319015,2474854,93.70310329417411
2021-09-09,ISNE,green,20178,302341,6.673921168481946
2021-09-09,ISNE,traditional,282163,302341,93.32607883151806
2021-09-09,PJM,green,83733,2338357,3.580847578021662
2021-09-09,PJM,traditional,2254624,2338357,96.41915242197834
2021-09-10,ISNE,green,30776,253716,12.130098220057072
2021-09-10,ISNE,traditional,222940,253716,87.86990177994292
2021-09-10,PJM,green,111232,2169839,5.126278954337165
2021-09-10,PJM,traditional,2058607,2169839,94.87372104566283
2021-09-13,ISNE,green,29308,317974,9.217105801103234
2021-09-13,ISNE,traditional,288666,317974,90.78289419889677
2021-09-13,PJM,green,158131,2591331,6.102308041697491
2021-09-13,PJM,traditional,2433200,2591331,93.89769195830252
2021-09-14,ISNE,green,20463,301359,6.790240211840364
2021-09-14,ISNE,traditional,280896,301359,93.20975978815964
2021-09-14,PJM,green,194662,2669031,7.293358525996887
2021-09-14,PJM,traditional,2474369,2669031,92.70664147400312
2021-09-15,ISNE,green,28134,348039,8.083576840526492
2021-09-15,ISNE,traditional,319905,348039,91.91642315947351
2021-09-15,PJM,green,96585,2550859,3.7863715713020594
2021-09-15,PJM,traditional,2454274,2550859,96.21362842869794
2021-09-16,ISNE,green,15668,321531,4.872936046602038
2021-09-16,ISNE,traditional,305863,321531,95.12706395339796
2021-09-16,PJM,green,91575,2424810,3.7765845571405596
2021-09-16,PJM,traditional,2333235,2424810,96.22341544285943
2021-09-17,ISNE,green,17275,310103,5.570729725284824
2021-09-17,ISNE,traditional,292828,310103,94.42927027471517
2021-09-17,PJM,green,90764,2466790,3.6794376497391346
2021-09-17,PJM,traditional,2376026,2466790,96.32056235026086
2021-09-20,ISNE,green,16447,277953,5.917187438164006
2021-09-20,ISNE,traditional,261506,277953,94.082812561836
2021-09-20,PJM,green,158599,2359328,6.722210731191254
2021-09-20,PJM,traditional,2200729,2359328,93.27778926880875
2021-09-21,ISNE,green,21971,280226,7.840457345142848
2021-09-21,ISNE,traditional,258255,280226,92.15954265485715
2021-09-21,PJM,green,139944,2309647,6.059107733779231
2021-09-21,PJM,traditional,2169703,2309647,93.94089226622077
2021-09-22,ISNE,green,24783,324701,7.632560417122214
2021-09-22,ISNE,traditional,299918,324701,92.36743958287778
2021-09-22,PJM,green,185801,2314713,8.026956257644036
2021-09-22,PJM,traditional,2128912,2314713,91.97304374235597
2021-09-23,ISNE,green,25148,346794,7.251567212812217
2021-09-23,ISNE,traditional,321646,346794,92.74843278718778
2021-09-23,PJM,green,160200,2187712,7.322718895357341
2021-09-23,PJM,traditional,2027512,2187712,92.67728110464266
2021-09-24,ISNE,green,28715,327637,8.764272655408272
2021-09-24,ISNE,traditional,298922,327637,91.23572734459174
2021-09-24,PJM,green,187827,2028736,9.258326366762358
2021-09-24,PJM,traditional,1840909,2028736,90.74167363323764
2021-09-27,ISNE,green,28576,269375,10.608259860788863
2021-09-27,ISNE,traditional,240799,269375,89.39174013921114
2021-09-27,PJM,green,233829,2150615,10.872657356151612
2021-09-27,PJM,traditional,1916786,2150615,89.12734264384838
2021-09-28,ISNE,green,22972,290296,7.91330228456472
2021-09-28,ISNE,traditional,267324,290296,92.08669771543528
2021-09-28,PJM,green,133733,2189728,6.1072882111385525
2021-09-28,PJM,traditional,2055995,2189728,93.89271178886145
2021-09-29,ISNE,green,20777,266670,7.791277609029887
2021-09-29,ISNE,traditional,245893,266670,92.20872239097011
2021-09-29,PJM,green,106765,2121451,5.032640395653729
2021-09-29,PJM,traditional,2014686,2121451,94.96735960434627
2021-09-30,ISNE,green,20179,261873,7.705643575320861
2021-09-30,ISNE,traditional,241694,261873,92.29435642467914
2021-09-30,PJM,green,102093,2134334,4.783365677536881
2021-09-30,PJM,traditional,2032241,2134334,95.21663432246312
2021-10-01,ISNE,green,23513,254296,9.246311385157455
2021-10-01,ISNE,traditional,230783,254296,90.75368861484255
2021-10-01,PJM,green,102690,2058023,4.989740153535699
2021-10-01,PJM,traditional,1955333,2058023,95.0102598464643
2021-10-04,ISNE,green,19325,252110,7.665304827257943
2021-10-04,ISNE,traditional,232785,252110,92.33469517274206
2021-10-04,PJM,green,79179,2242208,3.531295936862236
2021-10-04,PJM,traditional,2163029,2242208,96.46870406313776
2021-10-05,ISNE,green,18208,245102,7.428743951497744
2021-10-05,ISNE,traditional,226894,245102,92.57125604850226
2021-10-05,PJM,green,87255,2193619,3.9776734246010816
2021-10-05,PJM,traditional,2106364,2193619,96.02232657539892
2021-10-06,ISNE,green,20248,232556,8.706720101824937
2021-10-06,ISNE,traditional,212308,232556,91.29327989817506
2021-10-06,PJM,green,97579,2179824,4.476462319893717
2021-10-06,PJM,traditional,2082245,2179824,95.52353768010629
2021-10-07,ISNE,green,20622,235848,8.74376717207693
2021-10-07,ISNE,traditional,215226,235848,91.25623282792307
2021-10-07,PJM,green,71618,2172237,3.296969897851846
2021-10-07,PJM,traditional,2100619,2172237,96.70303010214816
2021-10-08,ISNE,green,25554,228607,11.178135402677958
2021-10-08,ISNE,traditional,203053,228607,88.82186459732205
2021-10-08,PJM,green,68274,2145440,3.1822842866731302
2021-10-08,PJM,traditional,2077166,2145440,96.81771571332686
2021-10-11,ISNE,green,18696,228078,8.197195696209192
2021-10-11,ISNE,traditional,209382,228078,91.80280430379081
2021-10-11,PJM,green,175057,2179711,8.031202301589522
2021-10-11,PJM,traditional,2004654,2179711,91.96879769841047
2021-10-12,ISNE,green,18171,235776,7.706891286644951
2021-10-12,ISNE,traditional,217605,235776,92.29310871335505
2021-10-12,PJM,green,116806,2157322,5.414398036083626
2021-10-12,PJM,traditional,2040516,2157322,94.58560196391637
2021-10-13,ISNE,green,15553,241123,6.450234942332337
2021-10-13,ISNE,traditional,225570,241123,93.54976505766767
2021-10-13,PJM,green,113633,2114722,5.373424970279782
2021-10-13,PJM,traditional,2001089,2114722,94.62657502972021
2021-10-14,ISNE,green,19958,238640,8.363224941334227
2021-10-14,ISNE,traditional,218682,238640,91.63677505866578
2021-10-14,PJM,green,99082,2158215,4.59092351781449
2021-10-14,PJM,traditional,2059133,2158215,95.40907648218551
2021-10-15,ISNE,green,14781,237651,6.21962457553303
2021-10-15,ISNE,traditional,222870,237651,93.78037542446697
2021-10-15,PJM,green,93425,2145730,4.353996075927539
2021-10-15,PJM,traditional,2052305,2145730,95.64600392407246
2021-10-18,ISNE,green,29318,215964,13.575410716600913
2021-10-18,ISNE,traditional,186646,215964,86.42458928339909
2021-10-18,PJM,green,123472,1944713,6.349111668405569
2021-10-18,PJM,traditional,1821241,1944713,93.65088833159443
2021-10-19,ISNE,green,32944,211135,15.603286996471452
2021-10-19,ISNE,traditional,178191,211135,84.39671300352855
2021-10-19,PJM,green,157021,1965473,7.988967541146584
2021-10-19,PJM,traditional,1808452,1965473,92.01103245885342
2021-10-20,ISNE,green,24876,219875,11.313700966458216
2021-10-20,ISNE,traditional,194999,219875,88.68629903354179
